ZCTA,population,median_income,pct_bachelors,unemployment,rent_burden,pct_seniors,score_income,score_education,score_employment,score_housing,score_seniors,overall_score,cluster,cluster_name,z_score,income_quintile
02339,14800,174821.0,56.5,6.8,68.5,15.6,67.84712575539059,57.25108225108224,69.50672645739911,31.5,75.70093457943925,59.045990751041955,0,High Performing,0.23596698968252247,Highest 20%
02341,10466,112457.0,39.0,4.9,66.0,19.7,40.25756275382451,38.31168831168831,78.0269058295964,34.0,69.31464174454828,48.97915810675232,1,Moderate-High,-0.6773597096621332,Middle 20%
02343,11267,107198.0,36.5,3.6,36.6,18.1,37.931003972713036,35.6060606060606,83.85650224215246,63.4,71.80685358255452,55.01625195137935,1,Moderate-High,-0.1296363899668521,Middle 20%
02346,24360,91914.0,30.3,4.8,52.4,20.9,31.169428690243407,28.89610389610389,78.47533632286995,47.6,67.44548286604362,46.975998697765185,1,Moderate-High,-0.8590989950876451,Low 20%
02347,11732,126182.0,39.0,4.0,55.7,15.9,46.32944320082109,38.31168831168831,82.0627802690583,44.3,75.23364485981308,53.956203417920314,1,Moderate-High,-0.22581069447945143,High 20%
02351,17008,119787.0,39.8,5.2,35.8,12.5,43.50032294883252,39.17748917748917,76.68161434977578,64.2,80.52959501557633,56.89873540309323,1,Moderate-High,0.04115440970935443,High 20%
02356,12547,124719.0,54.5,3.9,39.1,23.3,45.68221834880244,55.086580086580085,82.51121076233184,60.9,63.70716510903427,60.24515827221543,1,Moderate-High,0.3447630482616769,High 20%
02359,18335,141332.0,45.7,3.0,38.0,18.8,53.031737464718944,45.56277056277056,86.54708520179372,62.0,70.7165109034268,61.4296951375738,1,Moderate-High,0.45223172125124084,Highest 20%
02360,62405,111975.0,45.2,6.0,46.8,24.2,40.04432804523053,45.02164502164502,73.09417040358744,53.2,62.30529595015576,52.755856942451956,1,Moderate-High,-0.3347137152455096,Middle 20%
02364,13782,115863.0,48.7,2.2,30.7,22.0,41.76436237513382,48.80952380952381,90.13452914798206,69.3,65.73208722741433,61.103586098502255,1,Moderate-High,0.42264504758674676,High 20%
02367,2934,119750.0,35.6,5.2,34.0,22.2,43.48395430937613,34.63203463203463,76.68161434977578,66.0,65.42056074766354,54.607376180074205,1,Moderate-High,-0.1667321848254228,High 20%
02368,34736,103321.0,34.9,7.9,50.1,17.5,36.21583599508056,33.87445887445887,64.57399103139014,49.9,72.74143302180686,47.691515225843574,3,Needs Improvement,-0.7941828122118845,Middle 20%
02370,17709,101475.0,34.3,3.9,51.6,15.2,35.39917360490528,33.225108225108215,82.51121076233184,48.4,76.32398753894081,50.97071136386382,1,Moderate-High,-0.4966734077081092,Middle 20%
02375,11205,117717.0,49.6,5.1,65.5,18.3,42.58456393059697,49.78354978354978,77.13004484304933,34.5,71.49532710280374,52.56757010742693,1,Moderate-High,-0.35179628725598255,High 20%
02379,7682,124483.0,42.6,4.6,40.5,19.2,45.577812972810364,42.2077922077922,79.37219730941705,59.5,70.09345794392523,56.73018655142658,1,Moderate-High,0.0258625923313875,High 20%
02382,15215,107794.0,29.2,4.6,48.0,14.6,38.194671786659114,27.7056277056277,79.37219730941705,52.0,77.25856697819314,50.47537103277443,1,Moderate-High,-0.5416138140535733,Middle 20%
02420,16287,233068.0,85.3,3.8,37.6,19.2,93.61534582068819,88.41991341991343,82.95964125560538,62.4,70.09345794392523,81.59008885566399,0,High Performing,2.281310092041159,Highest 20%
02421,17798,212843.0,84.7,2.2,46.7,22.7,84.6678935772998,87.77056277056278,90.13452914798206,53.29999999999999,64.64174454828661,78.26069437139071,0,High Performing,1.979246376214661,Highest 20%
02445,22568,145878.0,85.7,3.6,30.8,14.7,55.042868139549284,88.85281385281387,83.85650224215246,69.2,77.10280373831775,74.29550132035307,0,High Performing,1.6194989949345255,Highest 20%
02446,31109,127519.0,84.5,3.9,37.8,15.0,46.920926199555836,87.55411255411255,82.51121076233184,62.2,76.63551401869158,70.22455324275262,0,High Performing,1.2501568490682815,High 20%
02451,18153,119509.0,54.7,3.9,39.4,17.5,43.377336955079144,55.3030303030303,82.51121076233184,60.6,72.74143302180686,60.56647726917443,1,Moderate-High,0.37391513902338924,High 20%
02452,16173,112902.0,54.3,2.8,41.0,15.7,40.4544288229621,54.87012987012986,87.4439461883408,59.0,75.54517133956385,60.67444604489754,1,Moderate-High,0.38371074892849805,Middle 20%
02453,30314,114029.0,58.5,3.7,31.4,13.9,40.95300873289035,59.41558441558441,83.40807174887892,68.6,78.34890965732087,63.32865360262656,1,Moderate-High,0.624517238291503,Middle 20%
02458,13308,151782.0,76.1,4.0,28.9,16.0,57.65477212199502,78.46320346320346,82.0627802690583,71.1,75.0778816199377,72.16983811210505,0,High Performing,1.4266453903790952,Highest 20%
02459,18604,214941.0,84.3,3.4,33.4,22.7,85.59603967404288,87.33766233766234,84.75336322869957,66.6,64.64174454828661,79.9682726034949,0,High Performing,2.1341686686285675,Highest 20%
02460,10033,154329.0,77.8,2.5,31.4,21.1,58.781553870519645,80.3030303030303,88.78923766816143,68.6,67.13395638629284,72.96238921564905,0,High Performing,1.498550636948622,Highest 20%
02461,6717,207292.0,88.0,2.7,47.8,16.5,82.21215526318117,91.34199134199135,87.89237668161435,52.2,74.29906542056075,78.83691852967208,0,High Performing,2.0315250747052236,Highest 20%
02462,1459,210682.0,67.7,1.2,66.4,26.0,83.71187655391475,69.37229437229438,94.61883408071749,33.599999999999994,59.50155763239876,69.86496531093566,0,High Performing,1.2175327586025628,Highest 20%
02464,3730,125846.0,71.8,3.4,36.4,15.2,46.180798258730675,73.8095238095238,84.75336322869957,63.6,76.32398753894081,67.30065191669762,0,High Performing,0.9848820360564556,High 20%
02465,11297,174518.0,78.2,3.3,32.3,18.6,67.71307987011264,80.73593073593074,85.20179372197309,67.7,71.02803738317756,74.79541513422323,0,High Performing,1.6648543365511195,Highest 20%
02466,8553,170852.0,77.8,2.9,36.4,16.5,66.09125737694764,80.3030303030303,86.99551569506727,63.6,74.29906542056075,74.14758160106402,0,High Performing,1.6060787828618743,Highest 20%
02467,22325,173854.0,83.0,3.3,43.8,16.7,67.41932915121969,85.93073593073593,85.20179372197309,56.2,73.98753894080996,74.01662890896453,0,High Performing,1.5941979267602917,Highest 20%
02472,35317,123383.0,67.1,5.5,35.6,17.9,45.09117774572867,68.72294372294371,75.33632286995515,64.4,72.11838006230529,63.612632947389656,0,High Performing,0.6502816397471745,High 20%
02474,28283,139199.0,73.8,3.6,24.1,14.7,52.088107519841444,75.97402597402598,83.85650224215246,75.9,77.10280373831775,71.67711419572912,0,High Performing,1.3819423617172373,High 20%
02476,17732,145150.0,75.5,2.5,29.1,20.3,54.720804098353405,77.81385281385282,88.78923766816143,70.9,68.38006230529595,71.90951799221345,0,High Performing,1.4030275033758313,Highest 20%
02478,26966,177790.0,80.1,4.5,31.1,18.2,69.16059847285018,82.79220779220779,79.82062780269058,68.9,71.65109034267913,74.89743616107052,0,High Performing,1.674110329076935,Highest 20%
02482,10758,240069.0,83.5,4.0,30.0,21.9,96.71255784323267,86.47186147186147,82.0627802690583,70.0,65.88785046728972,82.79744592931416,0,High Performing,2.3908491585948126,Highest 20%
02492,21481,222063.0,84.1,6.2,46.5,17.5,88.74678157156634,87.12121212121211,72.19730941704037,53.5,72.74143302180686,76.38060360878337,0,High Performing,1.8086726564206228,Highest 20%
02494,10578,173750.0,74.6,1.3,55.6,17.6,67.37332000247741,76.83982683982683,94.17040358744394,44.4,72.58566978193146,71.025934406258,0,High Performing,1.3228632145005639,Highest 20%
02532,13180,89411.0,42.5,3.6,49.6,31.6,30.06211235080206,42.099567099567096,83.85650224215246,50.4,50.77881619937694,49.96960193096047,2,Moderate-Low,-0.5875003844091742,Low 20%
02534,1284,171169.0,70.0,0.0,100.0,27.7,66.23149680147937,71.86147186147186,100.0,0.0,56.85358255451713,60.208600421189516,2,Moderate-Low,0.3414462889002735,Highest 20%
02535,2393,144833.0,65.6,10.0,34.8,31.5,54.58056467382168,67.0995670995671,55.15695067264574,65.2,50.93457943925234,59.58488102180158,2,Moderate-Low,0.2848585218747282,Highest 20%
02536,21100,95295.0,45.4,5.6,52.7,28.6,32.66516842002814,45.238095238095234,74.88789237668162,47.3,55.45171339563863,49.45856572943103,2,Moderate-Low,-0.633864819349222,Low 20%
02537,6486,131150.0,51.6,2.1,38.3,25.8,48.527264844586405,51.94805194805194,90.5829596412556,61.7,59.81308411214954,61.55672953762567,1,Moderate-High,0.4637570851270788,High 20%
02538,4556,110882.0,22.4,3.0,62.1,17.8,39.56078958777572,20.346320346320343,86.54708520179372,37.9,72.27414330218069,47.09360885410083,1,Moderate-High,-0.8484286581811927,Middle 20%
02539,5212,89710.0,44.9,8.8,17.7,23.8,30.19438865343609,44.69696969696969,60.53811659192825,82.3,62.92834890965733,53.583297796952834,3,Needs Improvement,-0.25964304989846126,Low 20%
02540,8354,88266.0,58.7,5.1,48.6,43.2,29.555569318976122,59.632034632034625,77.13004484304933,51.4,32.71028037383177,51.27393799374573,2,Moderate-Low,-0.4691627708663866,Low 20%
02542,854,55000.0,36.4,5.4,50.5,0.0,14.838835260703764,35.497835497835496,75.7847533632287,49.5,100.0,47.64111836228056,3,Needs Improvement,-0.7987551342799822,Lowest 20%
02543,810,73611.0,86.3,4.7,0.0,64.2,23.072260907265022,89.5021645021645,78.9237668161435,100.0,0.0,63.92835971558608,2,Moderate-Low,0.6789263681618432,Lowest 20%
02554,14033,125524.0,58.6,5.2,37.2,15.0,46.038346855894034,59.523809523809526,76.68161434977578,62.8,76.63551401869158,61.95041336675021,1,Moderate-High,0.4994745709485643,High 20%
02556,2586,133929.0,68.9,6.7,17.3,30.5,49.756682386459154,70.67099567099568,69.95515695067265,82.7,52.49221183800623,65.88717208829887,0,High Performing,0.8566422100974955,High 20%
02557,1849,95287.0,41.9,22.3,47.6,33.4,32.66162925474027,41.450216450216445,0.0,52.400000000000006,47.975077881619946,33.80546921440118,3,Needs Improvement,-2.054012693040667,Low 20%
02558,1658,58594.0,16.2,16.3,39.0,28.3,16.428805266277948,13.636363636363635,26.905829596412556,61.0,55.91900311526481,30.689358456469385,3,Needs Improvement,-2.3367259608477577,Lowest 20%
02559,2812,88698.0,46.0,0.8,78.6,41.6,29.74668424452093,45.887445887445885,96.41255605381166,21.400000000000006,35.202492211838006,45.99129296493784,2,Moderate-Low,-0.9484377244147006,Low 20%
02562,3698,141324.0,48.2,4.2,37.2,19.7,53.02819829943108,48.268398268398265,81.16591928251121,62.8,69.31464174454828,61.04879717291441,1,Moderate-High,0.4176742498854291,Highest 20%
02563,10315,117558.0,51.6,4.2,40.9,31.0,42.514223020500616,51.94805194805194,81.16591928251121,59.099999999999994,51.71339563862929,56.84009216250331,2,Moderate-Low,0.03583392418432244,High 20%
02568,8829,93615.0,45.5,4.7,43.2,21.9,31.921943709576095,45.34632034632034,78.9237668161435,56.8,65.88785046728972,53.05060442393178,1,Moderate-High,-0.3079723603514436,Low 20%
02571,10538,87302.0,31.8,5.3,26.1,31.8,29.129099901788162,30.519480519480517,76.23318385650224,73.9,50.46728971962617,49.98551084858023,1,Moderate-High,-0.5860570268275773,Low 20%
02575,2417,181304.0,58.3,0.0,29.3,34.2,70.7151768255457,59.19913419913419,100.0,70.7,46.728971962616825,71.29147495243166,0,High Performing,1.3469547315793275,Highest 20%
02576,4498,61735.0,18.7,6.5,56.6,25.4,17.81837003742667,16.341991341991342,70.85201793721974,43.4,60.436137071651096,37.43410763946356,3,Needs Improvement,-1.7247996751052446,Lowest 20%
02601,16066,62989.0,27.7,3.6,60.9,20.2,18.373134196299805,26.08225108225108,83.85650224215246,39.1,68.53582554517133,42.55872932258534,3,Needs Improvement,-1.2598615984907857,Lowest 20%
02630,2539,137875.0,64.4,0.0,20.0,22.1,51.502375664699485,65.80086580086581,100.0,80.0,65.57632398753894,71.88344276514522,0,High Performing,1.4006617939303283,High 20%
02631,10189,93427.0,52.3,8.4,39.3,37.2,31.838773325311227,52.7056277056277,62.33183856502242,60.699999999999996,42.05607476635514,49.948075447374734,2,Moderate-Low,-0.5894534030890876,Low 20%
02632,12217,121295.0,46.3,3.9,19.9,28.7,44.16745560559542,46.212121212121204,82.51121076233184,80.1,55.295950155763244,60.646731372471855,1,Moderate-High,0.3811962986357011,High 20%
02633,4536,94036.0,64.5,5.3,57.5,49.5,32.10819228285009,65.9090909090909,76.23318385650224,42.5,22.897196261682247,50.540677195453924,2,Moderate-Low,-0.5356888261140194,Low 20%
02635,3673,118295.0,52.5,5.6,33.1,32.4,42.84026862264535,52.92207792207792,74.88789237668162,66.9,49.532710280373834,57.25143613955453,2,Moderate-Low,0.07315365027201115,High 20%
02638,3256,117619.0,39.9,1.5,8.8,37.8,42.541209155820596,39.28571428571428,93.27354260089686,91.2,41.12149532710281,61.46358891327338,1,Moderate-High,0.4553067788569298,High 20%
02639,3387,64051.0,39.1,6.4,37.2,28.5,18.842958388264126,38.419913419913414,71.30044843049326,62.8,55.60747663551402,46.69655530169444,3,Needs Improvement,-0.8844518666019769,Lowest 20%
02642,5772,72683.0,51.6,8.4,79.8,40.5,22.661717733872464,51.94805194805194,62.33183856502242,20.200000000000003,36.91588785046729,38.85039891853232,2,Moderate-Low,-1.596304776567695,Lowest 20%
02644,3618,105000.0,39.1,2.7,46.4,13.5,36.95861830987162,38.419913419913414,87.89237668161435,53.6,78.97196261682244,55.04030453045137,1,Moderate-High,-0.12745418793461355,Middle 20%
02645,11060,89898.0,42.8,4.8,44.4,33.4,30.277559037700957,42.424242424242415,78.47533632286995,55.60000000000001,47.975077881619946,49.788025418221835,2,Moderate-Low,-0.6039741535596094,Low 20%
02646,1715,74276.0,64.6,4.2,38.5,48.6,23.366454021818956,66.017316017316,81.16591928251121,61.5,24.299065420560748,53.30903290834206,2,Moderate-Low,-0.2845260944778403,Lowest 20%
02648,7592,131125.0,39.7,2.8,47.6,21.0,48.51620495306182,39.06926406926407,87.4439461883408,52.400000000000006,67.28971962616822,56.59412845586647,1,Moderate-High,0.013518541751831722,High 20%
02649,15234,95852.0,44.2,5.1,55.0,32.0,32.91158280319586,43.93939393939394,77.13004484304933,45.0,50.1557632398754,48.654329478244854,2,Moderate-Low,-0.7068302163855826,Low 20%
02650,1017,65982.0,57.7,4.1,40.6,60.2,19.69722440962299,58.549783549783555,81.61434977578477,59.4,6.230529595015576,48.38767490451015,2,Moderate-Low,-0.7310228050874941,Lowest 20%
02653,6342,98798.0,59.0,3.1,43.3,46.9,34.214880420452836,59.95670995670995,86.09865470852017,56.7,26.94704049844237,54.79733258583897,2,Moderate-Low,-0.14949813880252377,Middle 20%
02655,3535,100927.0,58.1,1.6,28.4,39.8,35.1567407826864,58.98268398268398,92.82511210762331,71.6,38.00623052959502,60.22050166582676,2,Moderate-Low,0.3425260450526511,Middle 20%
02657,3681,104500.0,61.5,9.0,49.9,25.8,36.73742047937994,62.662337662337656,59.64125560538117,50.1,59.81308411214954,52.77949906772059,2,Moderate-Low,-0.3325687521771759,Middle 20%
02659,1090,87368.0,62.2,4.7,0.0,29.2,29.158298015413063,63.41991341991342,78.9237668161435,100.0,54.51713395638629,64.38101961769895,1,Moderate-High,0.7199945361676894,Low 20%
02660,6767,91449.0,40.5,4.3,28.7,37.7,30.963714707886147,39.93506493506493,80.71748878923766,71.3,41.27725856697819,52.25591852528312,2,Moderate-Low,-0.3800712890288993,Low 20%
02664,9720,78796.0,37.7,9.6,57.5,36.0,25.36608240946373,36.9047619047619,56.95067264573991,42.5,43.925233644859816,39.85036897219037,2,Moderate-Low,-1.5055811715548444,Low 20%
02666,751,111344.0,74.0,0.0,100.0,58.7,39.765176383150035,76.1904761904762,100.0,0.0,8.566978193146417,49.8456109627212,2,Moderate-Low,-0.5987496289105971,Middle 20%
02667,3925,115469.0,56.2,5.2,19.4,30.3,41.59005848470638,56.926406926406926,76.68161434977578,80.6,52.80373831775702,61.36581305450919,1,Moderate-High,0.4464359348172864,Middle 20%
02668,2514,108042.0,47.4,2.4,50.0,20.7,38.30438591058299,47.402597402597394,89.23766816143498,50.0,67.7570093457944,56.04998039516153,1,Moderate-High,-0.03585001038361532,Middle 20%
02670,1071,89875.0,60.9,2.1,64.1,58.0,30.267383937498344,62.01298701298701,90.5829596412556,35.900000000000006,9.657320872274147,49.33241675309988,2,Moderate-Low,-0.6453098519875259,Low 20%
02671,932,101917.0,55.8,10.0,100.0,50.9,35.59471248705993,56.49350649350649,55.15695067264574,0.0,20.716510903426798,36.125095970013426,2,Moderate-Low,-1.8435614892435481,Middle 20%
02673,8969,73846.0,34.1,4.3,77.5,29.0,23.17622388759611,33.008658008658,80.71748878923766,22.5,54.82866043613708,40.17258427552477,2,Moderate-Low,-1.4763477622123657,Lowest 20%
02675,6919,111555.0,53.4,3.2,31.5,40.1,39.858521867617526,53.89610389610389,85.65022421524664,68.5,37.53894080996885,58.02259536497657,2,Moderate-Low,0.14311809042026524,Middle 20%
02702,4445,145324.0,45.5,5.7,18.2,17.1,54.79778094336451,45.34632034632034,74.43946188340807,81.8,73.36448598130842,63.620366297233666,1,Moderate-High,0.6509832581347528,Highest 20%
02703,46479,93352.0,33.7,4.5,42.2,15.5,31.805593650737475,32.57575757575758,79.82062780269058,57.8,75.85669781931465,51.20513314909335,1,Moderate-High,-0.475405181352959,Low 20%
02713,42,78750.0,69.0,0.0,50.0,45.2,25.34573220905849,70.7792207792208,100.0,50.0,29.595015576323984,56.99073980470222,2,Moderate-Low,0.04950163066910588,Lowest 20%
02715,3778,137500.0,38.3,4.8,21.6,21.5,51.33647729183072,37.55411255411254,78.47533632286995,78.4,66.51090342679127,60.24880506873893,1,Moderate-High,0.3450939086970974,High 20%
02717,4777,143281.0,32.7,6.1,37.9,18.0,53.89396660797551,31.493506493506494,72.6457399103139,62.1,71.96261682242991,55.49227793967627,1,Moderate-High,-0.0864483029035272,Highest 20%
02718,7125,107570.0,27.1,5.8,47.4,14.0,38.09557515859884,25.43290043290043,73.99103139013454,52.6,78.19314641744548,49.01963981764628,3,Needs Improvement,-0.6736869529271164,Middle 20%
02719,15878,92500.0,30.5,4.9,35.4,25.6,31.428672547579655,29.112554112554108,78.0269058295964,64.6,60.12461059190031,49.673148890142755,1,Moderate-High,-0.614396478428808,Low 20%
02720,31063,62907.0,20.9,9.0,38.2,17.1,18.336857752099167,18.722943722943718,59.64125560538117,61.8,73.36448598130842,40.8896500879678,3,Needs Improvement,-1.4112910184645706,Lowest 20%
02721,25922,50666.0,14.9,8.3,40.4,16.9,12.921492466001894,12.229437229437229,62.78026905829596,59.599999999999994,73.67601246105919,38.13138748162489,3,Needs Improvement,-1.66153803966701,Lowest 20%
02723,17111,41789.0,12.6,7.5,41.4,12.9,8.994346183452633,9.74025974025974,66.3677130044843,58.599999999999994,79.90654205607477,37.66784828743243,3,Needs Improvement,-1.7035932458284868,Lowest 20%
02724,18758,49809.0,15.0,6.7,43.6,15.4,12.542359384539155,12.337662337662337,69.95515695067265,56.39999999999999,76.01246105919004,39.09228292660391,3,Needs Improvement,-1.5743595301806306,Lowest 20%
02725,2300,127228.0,36.4,0.7,0.0,17.2,46.79218906220968,35.497835497835496,96.8609865470852,100.0,73.20872274143302,67.26557572357163,1,Moderate-High,0.9816997020666771,High 20%
02726,15946,110427.0,37.0,2.8,42.9,25.9,39.3594995620283,36.14718614718615,87.4439461883408,57.10000000000001,59.65732087227414,53.751192752199195,1,Moderate-High,-0.24441055813763313,Middle 20%
02738,5312,120227.0,45.2,6.4,32.5,23.1,43.6949770396652,45.02164502164502,71.30044843049326,67.5,64.01869158878505,56.34111436030471,1,Moderate-High,-0.009436496536023095,High 20%
02739,6563,117308.0,57.7,2.6,19.4,29.0,42.40362410525478,58.549783549783555,88.34080717488789,80.6,54.82866043613708,64.50937939235088,1,Moderate-High,0.7316401464061757,High 20%
02740,46336,54563.0,18.1,7.2,41.9,16.9,14.645508356854037,15.692640692640694,67.71300448430495,58.099999999999994,73.67601246105919,40.11473940534059,3,Needs Improvement,-1.4815958145269437,Lowest 20%
02743,10476,90683.0,26.5,2.7,48.5,22.2,30.624839631572893,24.78354978354978,87.89237668161435,51.5,65.42056074766354,48.2726287648699,1,Moderate-High,-0.7414605181897951,Low 20%
02744,12549,54841.0,13.4,10.4,34.5,13.6,14.768494350607408,10.606060606060606,53.36322869955157,65.5,78.81619937694704,37.99790441677203,3,Needs Improvement,-1.6736484671816294,Lowest 20%
02745,25013,73154.0,20.4,5.2,35.3,16.7,22.870086090195628,18.181818181818176,76.68161434977578,64.7,73.98753894080996,45.9380528320396,3,Needs Improvement,-0.9532680058518518,Lowest 20%
02746,16791,41023.0,10.3,10.9,53.0,13.0,8.655471107139382,7.251082251082251,51.12107623318386,47.0,79.75077881619937,31.57593146781212,3,Needs Improvement,-2.256290452402405,Lowest 20%
02747,21500,97665.0,33.4,5.4,39.8,15.0,33.713646136558694,32.251082251082245,75.7847533632287,60.199999999999996,76.63551401869158,51.351684171425134,1,Moderate-High,-0.46210914612108306,Middle 20%
02748,11501,105455.0,45.2,1.9,44.8,27.2,37.15990833561904,45.02164502164502,91.4798206278027,55.2,57.63239875389408,55.644592340265966,1,Moderate-High,-0.07262937756039485,Middle 20%
02760,29078,109350.0,45.6,5.7,36.2,16.2,38.88303943514922,45.45454545454545,74.43946188340807,63.800000000000004,74.76635514018692,56.208924113123985,1,Moderate-High,-0.021429631458317604,Middle 20%
02762,9872,95625.0,42.7,8.5,42.3,21.4,32.81115898815264,42.316017316017316,61.88340807174888,57.70000000000001,66.66666666666667,49.36514235705894,3,Needs Improvement,-0.642340778307241,Low 20%
02763,1764,109970.0,69.3,7.0,68.5,22.2,39.1573247449589,71.1038961038961,68.60986547085201,31.5,65.42056074766354,54.12933438115051,2,Moderate-Low,-0.21010315897263154,Middle 20%
02764,4344,140135.0,34.8,6.1,0.0,12.1,52.50218985852187,33.76623376623376,72.6457399103139,100.0,81.15264797507788,64.21151868575947,1,Moderate-High,0.7046163400483821,Highest 20%
02766,19155,127404.0,45.8,3.5,34.3,15.9,46.87005069854275,45.670995670995666,84.30493273542601,65.7,75.23364485981308,60.65961262545111,1,Moderate-High,0.38236496734041436,High 20%
02767,15337,119550.0,40.5,5.5,53.6,19.8,43.39547517717946,39.93506493506493,75.33632286995515,46.4,69.1588785046729,52.095787452519424,1,Moderate-High,-0.3945993922881451,High 20%
02769,12809,126161.0,41.6,3.5,34.4,19.3,46.32015289194044,41.12554112554112,84.30493273542601,65.6,69.93769470404985,58.83617952186057,1,Moderate-High,0.2169315885583787,High 20%
02770,5716,119164.0,41.9,2.9,27.8,20.5,43.224710452039886,41.450216450216445,86.99551569506727,72.2,68.06853582554517,59.81468844713205,1,Moderate-High,0.3057081043281557,High 20%
02771,15573,116310.0,43.3,6.0,31.3,17.4,41.962113235593385,42.96536796536795,73.09417040358744,68.7,72.89719626168225,56.88042400712605,1,Moderate-High,0.03949308410376992,High 20%
02777,17231,116627.0,34.2,4.7,39.6,21.9,42.102352660125106,33.116883116883116,78.9237668161435,60.4,65.88785046728972,53.258347354209725,1,Moderate-High,-0.28912460837946957,High 20%
02780,52530,75054.0,23.9,5.6,42.3,14.8,23.710637846064007,21.969696969696965,74.88789237668162,57.70000000000001,76.94704049844238,45.63236622912081,3,Needs Improvement,-0.9810018269992679,Lowest 20%
02790,16725,100617.0,29.9,2.8,40.9,25.1,35.01959812778156,28.463203463203456,87.4439461883408,59.099999999999994,60.90342679127726,51.26983231454214,1,Moderate-High,-0.4695352640395705,Middle 20%
02791,316,104712.0,89.3,0.0,0.0,27.5,36.83120835950841,92.74891774891775,100.0,100.0,57.165109034267914,78.11154243053333,0,High Performing,1.965714369211307,Middle 20%
02861,27928,83044.0,20.3,5.5,32.7,15.3,27.245379177321027,18.073593073593074,75.33632286995515,67.3,76.16822429906543,47.4738300666261,3,Needs Improvement,-0.8139325860473708,Low 20%
